image,segment,accquisition_method,area,perimeter,roundness,length,width,len_wid_ratio,laplacian,edge,cut-off,single,multi,blurred
28,4,microscope,58848,"1660,25396744416","0,268282607145522","593,248953303843","145,741290877379","4,07056195078566","0,00776257637397769","0,0146687494993926",1,0,0,0
28,5,microscope,63110,"1180,62445840514","0,568963612113387","480,291833035581","169,729411371988","2,82975018385556","0,0101965889723241","0,0482851807807123",0,1,0,0
28,6,microscope,153466,"2599,04076400857","0,285493257119896","769,312511088646","369,28020301012","2,08327580200004","0,00493500670308365","0,012459562876627",0,0,0,1
28,7,microscope,67239,"1261,17575695736","0,531226684192929","531,041167936479","163,902948909598","3,23997323702442","0,00943385246241326","0,0273390906833274",0,1,0,0
28,8,microscope,358176,"5876,99148315901","0,130315544629132","1061,42016561257","728,648412932913","1,45669728606175","0,00582835551055421","0,0223573977456684",0,0,1,0
28,9,microscope,49416,"1169,0437226014","0,454376585803314","506,395879917571","131,760387325778","3,84330898075994","0,00829324563781308","0,0233768667252489",1,0,0,0
28,10,microscope,183340,"3921,79429817684","0,149795052489343","954,796416849988","381,332332966943","2,50384332590218","0,00667674267517916","0,0204870263590411",0,0,1,0
28,11,microscope,37128,"880,19090885901","0,602223449622799","336,185829010522","151,397702792949","2,22054775474559","0,00739011465665974","0,024231784026259",1,0,0,0
28,12,microscope,53206,"1353,57777721091","0,364925358179859","492,167295412","142,617292964098","3,450965063093","0,00768923331756338","0,0188721991834628",1,0,0,0
29,0,microscope,154224,"2991,68246635641","0,216536361352371","945,714666775041","345,182435036719","2,73975315886059","0,00402096891559778","0,0115130143809854",0,0,0,1
29,1,microscope,36348,"1069,46298679765","0,399354760861733","457,694746192867","106,233733356157","4,30837486110374","0,0101593427913741","0,0278103390795819",1,0,0,0
29,2,microscope,174824,"3082,85403923166","0,231155904115175","770,240111395891","388,912073741947","1,98049935550976","0,00653208127437653","0,0215757480396505",0,0,1,0
29,3,microscope,134696,"2888,14631970584","0,202920619453976","696,23745632948","378,38564273016","1,84002080868061","0,00464895947739681","0,0214954194294016",0,0,1,0
29,4,microscope,62257,"1181,08535316174","0,56083548685449","471,359851572329","171,253290016352","2,75241340780852","0,00968397724892838","0,0237722161313564",0,0,0,1
29,5,microscope,177233,"2978,27243687614","0,25108779819094","881,021054159998","341,554439069844","2,57944548037287","0,00614109141591113","0,0182380453867594",0,0,1,0
29,6,microscope,153309,"2288,30274067944","0,36791759135228","648,968962269794","353,141116365762","1,83770434026048","0,00591525800643091","0,0274974816735382",0,0,1,0
29,7,microscope,111708,"1659,03362133363","0,510015958720673","555,227814434982","266,928251875096","2,08006387684579","0,00611251787324801","0,0220295947836978",0,0,0,1
29,8,microscope,47903,"1139,96255352176","0,463224376767632","419,300438307631","151,191717328158","2,77330296736791","0,00834970751942039","0,0240692073103647",1,0,0,0
30,0,microscope,40434,"1149,14422766478","0,384775570734254","515,976825989845","100,857917211252","5,1158782598009","0,00790255969781005","0,031791741284152",0,1,0,0
30,1,microscope,201793,"3626,78210486802","0,192784908018153","1051,0934880328","290,300954375888","3,62070283334936","0,00471694518875626","0,0198584628374729",0,0,1,0
30,2,microscope,70766,"1192,1391770309","0,625720799344288","494,35403111491","185,342488762896","2,66724610430437","0,0110144582136774","0,0328595295005915",0,1,0,0
30,3,microscope,104013,"2100,5697679842","0,296226062135014","545,207213179507","275,582220535034","1,97838311964032","0,00919038836972413","0,0249177848216961",0,0,1,0
30,4,microscope,58310,"1340,00418408211","0,408075570631545","489,675974359617","156,612105603603","3,12668022993717","0,00866806227733609","0,0219481265715896",1,0,0,0
30,5,microscope,283174,"5408,30815025082","0,121657918737095","1328,46334153823","452,014599592594","2,93898326013272","0,00585625427043093","0,0200754600638547",0,0,1,0
30,6,microscope,50133,"1236,39906166072","0,412112914517949","549,214270970317","118,248067450346","4,64459405394461","0,00824081155456275","0,0224847386952955",0,0,0,1
30,7,microscope,48481,"1128,98484809835","0,477975027165857","474,148583211534","131,748399343643","3,59889445013141","0,00807352152029977","0,0342816945888684",0,1,0,0
30,8,microscope,42739,"1054,25692603699","0,483215987499645","458,90576441793","120,138718344717","3,81979906845002","0,00676114229273318","0,0243321036547805",0,0,0,1
30,9,microscope,168827,"3530,81955134626","0,170176944528569","967,578799564173","514,089469377611","1,88212141504393","0,00534879770031819","0,01735670041769",0,0,0,1
30,10,microscope,51568,"972,315800540038","0,685449502630551","360,578101084763","185,565405394638","1,94313212809214","0,00902727801743846","0,0356240799435293",1,0,0,0
30,11,microscope,50845,"993,97265478953","0,646709502493366","362,494883686414","183,907558641691","1,97107115315835","0,00874446262251727","0,0357055655345787",1,0,0,0
31,0,microscope,72422,"1606,48946545634","0,352634349651233","414,047976256158","281,976650081524","1,46837681820977","0,00584788302474452","0,0163184070529718",1,0,0,0
31,1,microscope,70991,"1344,01428534987","0,493861746859869","565,265789400675","161,20107377219","3,50658823898103","0,0106211906233576","0,0500638389322736",0,1,0,0
31,2,microscope,50188,"1181,06810921904","0,452126400813214","511,529869767578","126,14869900084","4,05497538872099","0,0105333848001359","0,0396909270686628",0,1,0,0
31,3,microscope,886890,"13025,7432842237","0,0656862687299386","1758,61221115999","1058,12748138325","1,66200409884547","0,00456571892888597","0,0175728797966301",0,0,1,0
31,4,microscope,63642,"1273,47727214753","0,493141198480414","449,718012985505","189,555911672851","2,37248212950309","0,00851861280629668","0,0257944568979566",0,1,0,0
31,5,microscope,186546,"2804,19213434829","0,298112558339843","711,945866855367","388,254653402798","1,83370852252671","0,00729550252518574","0,0367938380342373",0,0,1,0
31,6,microscope,35639,"906,132034355964","0,545446808754884","349,175594384941","134,204421796891","2,60181885000328","0,00815708858863444","0,0238203139533159",1,0,0,0
31,7,microscope,32065,"819,771644662754","0,599591301421997","298,096873496414","139,945701543639","2,13008952906966","0,00598944473795542","0,0187132243921967",1,0,0,0
31,8,microscope,78824,"1984,62445840514","0,251484750359785","715,050052340662","204,172932115106","3,50217849610711","0,00400094268972242","0,0158817420127285",1,0,0,0
31,9,microscope,104146,"2146,73210614346","0,283985885326077","643,583572450419","293,370526464624","2,19375674920781","0,00566214194014696","0,0251804131845801",1,0,0,0
31,10,microscope,58597,"1346,52395334175","0,406122526226023","443,746358924603","186,804631618842","2,37545694172095","0,00739513559098749","0,0297583021517431",1,0,0,0
32,0,microscope,33568,"1055,5218613007","0,378617658555232","443,600373941185","104,303451230568","4,25297886798188","0,0140575378856553","0,0445084207479143",1,0,0,0
32,1,microscope,37140,"872,433549546129","0,613178681531562","314,654520652136","158,835197589061","1,98101255532927","0,00659890365837283","0,0191690769141894",1,0,0,0
32,2,microscope,42645,"1277,17871555019","0,328529700777388","630,651007665445","88,783921659412","7,10321188654759","0,0141054269032719","0,0457868747220509",1,0,0,0
32,3,microscope,77336,"1294,79098064651","0,579685234851999","516,089889686518","191,425404550759","2,69603656263748","0,0104597740315283","0,0379142882022969",0,1,0,0
32,4,microscope,51341,"1190,28131265463","0,455381052945818","498,489472102479","135,929958536354","3,66725243993333","0,00982837066070108","0,02450818960968",0,1,0,0
32,5,microscope,66309,"1211,77878733769","0,567460519046954","462,4796880549","188,933792084858","2,4478399705606","0,00979994238969729","0,0310402167858164",0,1,0,0
32,6,microscope,47795,"1255,25901807805","0,381176071422091","542,917989753277","115,200336160605","4,71281601988016","0,00660758473348131","0,0165604324416205",0,1,0,0
33,0,microscope,54446,"1067,91378028648","0,59993398090519","425,713903061997","164,493244139468","2,58803275045782","0,00745577273810446","0,034093546098261",1,0,0,0
33,1,microscope,46256,"1248,77373670381","0,372743797586901","540,325950752032","111,941251194973","4,82687074678951","0,00717894391231641","0,0226438217701749",0,1,0,0
33,2,microscope,58461,"1909,82041789803","0,201414642462172","764,698687815751","122,09401695753","6,2631954199832","0,00652889594142453","0,0256288076278748",0,0,1,0
33,3,microscope,44847,"1273,65389565666","0,347408471185932","562,217002379394","111,870187367049","5,02561956506558","0,00689124825444587","0,022495917887728",0,1,0,0
33,4,microscope,42609,"1285,51176003293","0,324010510065021","592,355990387787","94,7426181278618","6,25226537004035","0,00750892323378848","0,0262731527101084",0,1,0,0
33,5,microscope,45116,"1281,15851301466","0,345409850353261","524,974501856205","112,911607428328","4,64942899860353","0,00651995083187167","0,0136655430973057",0,1,0,0
33,6,microscope,71307,"1148,64884502278","0,679152758390874","445,818741920867","204,680461969613","2,17812065514614","0,00722006510028511","0,0358968138749768",0,1,0,0
33,7,microscope,49838,"1098,70771952582","0,518807347443697","418,907736859185","155,508049665827","2,69380098174583","0,00802297171115993","0,0250649628822004",1,0,0,0
33,8,microscope,108251,"2280,98903218046","0,261454058034979","478,430759465792","395,108237264497","1,21088530772776","0,00659619983816963","0,0158835179596058",0,0,0,1
34,0,microscope,143068,"2776,72914755063","0,233176796693226","856,951176367601","338,275284898579","2,53329526165215","0,00492409982885443","0,0194130430426978",0,0,1,0
34,1,microscope,33895,"1117,61226509632","0,341006913427917","457,894979909506","111,590523890918","4,10335003317224","0,0103492038290818","0,0247324921947917",1,0,0,0
34,2,microscope,114540,"2649,87633380825","0,204982048926379","812,135165568713","283,275259282635","2,86694703810478","0,0070619492526235","0,0243388238024882",0,0,1,0
34,3,microscope,44042,"1232,37171645025","0,364412656073865","527,647156588498","108,990568694349","4,84121849174144","0,00845266959017089","0,0179019809965418",0,1,0,0
34,4,microscope,82152,"1361,952452254","0,556549904923945","535,094978315948","200,37507676165","2,67046674149227","0,00896239804910227","0,0274746382110576",0,1,0,0
34,5,microscope,65332,"1200,88434303496","0,569289865063955","485,849410867215","172,346171759604","2,81903221816206","0,0077030502471088","0,0327574606763493",0,1,0,0
34,6,microscope,128628,"1855,34227919873","0,469566708277584","590,904713502327","295,486021027444","1,9997721430194","0,00552553480807903","0,02076088475319",0,0,1,0
34,7,microscope,47954,"1167,80317395533","0,441870898926349","502,828305344034","123,928825727088","4,0573958672968","0,00718962899194925","0,0178969957106458",0,0,0,1
34,8,microscope,173192,"3632,61854121948","0,16492940828463","784,732078505136","482,431466132026","1,62661877094555","0,00739806088975826","0,0251097268233654",0,0,1,0
34,9,microscope,78625,"1402,9087296526","0,502009212637264","583,613731879869","173,52948798271","3,36319629974371","0,0104467268422948","0,0379192867113466",0,1,0,0
34,10,microscope,101103,"2608,20223561605","0,186763231959184","1199,26534356203","196,21448209966","6,11201237915208","0,00639786367409438","0,0189428347904694",0,0,1,0
34,11,microscope,195475,"2657,19422638934","0,347900045520559","711,082832966521","388,722838054005","1,82927979360896","0,00855828540802604","0,0334646100970878",0,0,1,0
34,12,microscope,39327,"1071,3523804665","0,430562303970129","469,146218777812","111,095990522699","4,22289064232213","0,00915088911612843","0,0238723035798951",0,0,0,1
34,13,microscope,327158,"4440,19927702322","0,208527091135497","801,382079540596","646,963051599114","1,23868291637335","0,00604415833491524","0,0222224882456274",0,0,1,0
34,14,microscope,45252,"1084,06305858515","0,48388098036015","430,463200377816","141,997970672314","3,03147431149694","0,00664800405154366","0,0148956241042204",0,0,0,1
35,0,microscope,116462,"2357,74134085945","0,263270253097104","740,839266550945","334,448504649444","2,21510712785953","0,00759153316426017","0,0245053342820064",0,0,1,0
35,1,microscope,200113,"3704,79934881072","0,183212787970131","832,786369354602","484,078290134836","1,72035471601636","0,00670385920126075","0,0224156049975319",0,0,1,0
35,2,microscope,189115,"2872,96168696999","0,287922876365814","804,640679315603","369,789634775681","2,17594168047384","0,00653145050953133","0,0255215472169053",0,0,1,0
35,3,microscope,183863,"2655,00627612316","0,327772944034635","789,235428469356","366,630549401559","2,15267230119695","0,00711771076927849","0,0292586082283835",0,0,1,0
35,4,microscope,45176,"1281,33513652379","0,345773867726311","527,352521254259","119,789502607194","4,40232666282554","0,00755237774181079","0,021156764589047",0,1,0,0
35,5,microscope,194199,"3513,67950776358","0,197666267524237","727,581870703305","478,349087939314","1,52102698436756","0,00795393436005164","0,0300577017017407",0,0,1,0
35,6,microscope,58042,"1232,45793616377","0,480184371972456","525,870677205437","143,089004451883","3,6751298900977","0,00957083965491688","0,0429523461160106",0,1,0,0
35,7,microscope,32858,"949,872149726142","0,457636526516553","381,520892607359","114,798408260909","3,32339880305878","0,00797928157900056","0,0298668946996592",1,0,0,0
36,0,microscope,246641,"4105,38513524835","0,183893900946012","1029,14684519514","426,373604107511","2,41372081967729","0,00470118713126505","0,0166483863478953",0,0,1,0
36,1,microscope,51953,"1005,73715677735","0,645433501727296","384,81267218096","174,797826950093","2,20147286093453","0,0091221620390627","0,0295328995767465",1,0,0,0
36,2,microscope,50294,"1195,56053326821","0,442163512238819","516,886732137035","126,677807357518","4,08032585122227","0,00852413396041181","0,0192310178549119",0,0,0,1
36,3,microscope,320197,"5179,27157032436","0,149999480769977","958,315982523874","641,012505701413","1,4950035670135","0,00706547575567482","0,0251913187219416",0,0,1,0
36,4,microscope,44175,"1465,31789258109","0,258537007006739","555,191189651698","124,070079451162","4,47481932878295","0,00834234870735682","0,0202390649885491",1,0,0,0
36,5,microscope,126580,"1765,85194719061","0,510112984392748","525,377975086749","324,01806694143","1,62144654477467","0,00764936463656235","0,0207883836058585",0,0,0,1
36,6,microscope,51966,"1209,2173875177","0,446601714852578","498,099957669977","135,57204782157","3,67406088256142","0,00873768069534688","0,0269072283816161",0,1,0,0
36,7,microscope,38197,"1019,65389565666","0,461672018361154","391,351506827025","125,972123956536","3,10665165066243","0,00641855117411276","0,0157305483224101",0,0,0,1
36,8,microscope,163724,"3311,67236508864","0,187597688329958","998,33326939426","331,790061519915","3,00893060154045","0,00676477595263839","0,0222208965890507",0,0,1,0
36,9,microscope,55924,"1361,07525189397","0,379353256274873","550,189428831102","131,783603857025","4,17494599273528","0,00469807661600217","0,0118097406155161",0,0,0,1
36,10,microscope,37397,"1159,47012947259","0,349564642839116","519,514771351994","95,2767697603834","5,45269085694812","0,0109974969095865","0,0238562427234182",1,0,0,0
36,11,microscope,58795,"1672,1564209736","0,264238720067087","766,631235476466","118,689751365449","6,45911906172915","0,00511161382014901","0,0227348115967059",1,0,0,0
36,12,microscope,46155,"1156,96046148071","0,433302888833576","508,801583651299","121,442404471059","4,18965340703997","0,0128383929962956","0,0412012074825425",1,0,0,0
37,0,microscope,28889,"969,605122421383","0,386146915867465","349,466029881332","128,674810060141","2,7158853369824","0,00740821269528044","0,0231777752239037",1,0,0,0
37,1,microscope,109015,"1768,28131265463","0,438120332468537","513,033547988991","315,662574302412","1,62525934258362","0,00605821870066771","0,0277004782609806",0,0,1,0
37,2,microscope,152334,"2338,41038841777","0,350078344505351","731,867495761094","372,47306303704","1,96488704389427","0,0055954486425503","0,0197025361231533",0,0,1,0
37,3,microscope,69049,"1228,1391770309","0,575270477107556","518,784273116149","171,131523791361","3,03149449980144","0,00931208493636953","0,0424270552200086",0,1,0,0
37,4,microscope,130082,"2553,5088014401","0,250698855510087","1092,9943050673","196,249161105951","5,56942153998412","0,00732274153574197","0,0304471792529116",0,0,1,0
37,5,microscope,82302,"1331,57777721091","0,583293552441329","502,345478612843","209,802522900606","2,39437291633918","0,00739680915344297","0,0265298139567494",0,1,0,0
37,6,microscope,103367,"2220,04581464245","0,263552962337685","628,51460342386","270,084750695581","2,32710140726262","0,00764149034479029","0,0259880391085319",0,0,1,0
37,7,microscope,50691,"1128,25692603699","0,500408532655625","463,155200599095","145,465055008093","3,18396195274065","0,00773743479911627","0,0232405764101422",1,0,0,0
37,8,microscope,53887,"1022,55844122716","0,647616035768311","368,713022534269","192,073605995088","1,91964440207208","0,00717117336844077","0,0193362165516767",1,0,0,0
37,9,microscope,32076,"788,090403795622","0,648989977805024","227,763357689049","199,459134771645","1,14190487164104","0,0111575616752349","0,0294053632978899",1,0,0,0
38,0,microscope,39307,"1055,25187540311","0,443575445544781","431,868734894495","118,766323857202","3,63628948736134","0,00799867027811204","0,0244272126507276",1,0,0,0
38,1,microscope,54057,"1278,32294321497","0,415700585976776","554,111572576358","125,426279593992","4,41782674547974","0,00995027926182569","0,0336257947492949",0,1,0,0
38,2,microscope,198059,"2667,77582874486","0,349708170618378","846,497544498833","319,0554739675","2,65313593894039","0,00480225113463942","0,0175140591416335",0,0,0,1
38,3,microscope,121096,"2599,01046020527","0,225280502994414","769,749494118993","319,988394013103","2,40555441547506","0,00692922097423665","0,0213007539028194",0,0,1,0
38,4,microscope,135526,"2989,78001282697","0,190525897463969","831,602925536665","446,04362659398","1,86439817980775","0,00627539985188588","0,0159618463620426",0,0,1,0
38,5,microscope,58396,"1316,7564927611","0,423235440347835","549,42221307316","139,217994796896","3,94648848286248","0,00836147097617009","0,0230252060613302",0,1,0,0
38,6,microscope,56090,"1290,84271247462","0,423008066812855","563,383360894978","128,411955308192","4,38731237712909","0,0102444796313599","0,0464317663580238",0,1,0,0
38,7,microscope,111828,"2299,34942187367","0,265797244079271","635,877429788248","289,505475201614","2,19642626567051","0,00683979308688728","0,0237151210652671",0,0,1,0
38,8,microscope,31453,"850,239682094289","0,546750511835078","342,173270047455","118,785550445149","2,88059674569137","0,00733008077779151","0,0212163932966193",1,0,0,0
38,9,microscope,41765,"1211,44574285495","0,357613918609542","542,55664343531","102,405937141334","5,29809753790456","0,00791803823073086","0,0296563006151521",1,0,0,0
39,0,microscope,111205,"1624,30569927227","0,529661787902509","541,76435352241","269,157906163316","2,01281233475522","0,00602992155179865","0,019718021328409",0,0,0,1
39,1,microscope,132727,"2352,50079221339","0,301376639217136","807,556850644982","394,76002423975","2,04569054883462","0,00470439009577684","0,0193298509406688",0,0,1,0
39,2,microscope,108360,"2244,01846943198","0,270412028631596","609,061203803317","366,521670637904","1,66173313229554","0,00576363152701071","0,0254930666338046",0,0,1,0
39,3,microscope,66697,"1314,34732983261","0,485172156969977","511,30191886322","168,719702299571","3,03048139544116","0,00547685303386343","0,0204594829565851",0,1,0,0
39,4,microscope,108744,"2327,86623254048","0,252173314498857","740,240155364569","214,345220868233","3,45349503182823","0,00555034090576502","0,0196290455249668",0,0,1,0
39,5,microscope,108026,"2374,5525240415","0,240754602599535","898,776956217656","201,53709733079","4,45961050407738","0,00338657646645063","0,0118183845244703",0,0,0,1
39,6,microscope,52540,"1188,90158697766","0,467098119598651","510,302734380712","136,699075863874","3,73303719250359","0,00887015389869319","0,0369713874266551",0,1,0,0
39,7,microscope,60037,"1281,51176003293","0,459392240082481","537,050920603395","143,089161865897","3,7532606495153","0,00789219866535872","0,0261287966499709",0,1,0,0
39,8,microscope,129440,"2561,23881554251","0,247958053500772","734,136772659025","278,796298632648","2,63323715651745","0,00580076898790389","0,015365273447433",0,0,1,0
39,9,microscope,46716,"1295,0437226014","0,350031115153064","574,506633836899","110,386958673507","5,2044792314292","0,00686985612661774","0,0225572337012827",0,0,0,1
39,10,microscope,106070,"2153,97683887164","0,287289910883381","605,179493693633","339,707243554684","1,78147362229035","0,00466553582735421","0,0180611735754802",0,0,1,0
39,11,microscope,33533,"868,19090885901","0,559051484734301","226,686918177801","207,354706790018","1,09323256600758","0,00594368800727142","0,0186680211166424",1,0,0,0
0,0,phone,49431,"2013,5260453828","0,153212696853489","582,645837326621","212,69162441076","2,73939248402837","0,00663448799321812","0,00957644545323065",1,0,0,0
0,1,phone,648855,"6870,29804898306","0,172745349039569","1350,13900678636","1022,0165801267","1,32105391736304","0,000977889048422319","0,0037005943059918",0,0,1,0
0,2,phone,169260,"2183,86623254048","0,445976663594089","870,855541947721","249,177631400959","3,49491861308531","0,00137765097314262","0,00422163252766392",0,1,0,0
0,3,phone,42039,"1047,55339059327","0,481404235551914","434,471155976531","124,900172681237","3,47854728019764","0,00234036423040179","0,00748544464756019",0,1,0,0
0,4,phone,72644,"1836,52099474892","0,270656099515011","756,328332062904","130,785280801366","5,78297746832538","0,00280513972738486","0,00542222954196754",0,1,0,0
0,5,phone,83255,"1613,27626202075","0,401978385908974","664,238979287209","175,845708113816","3,77739659620968","0,00478538200882022","0,00939985715521677",0,1,0,0
0,6,phone,204731,"3429,3220766632","0,218764536716813","711,413521655543","502,309866920419","1,41628418732267","0,00290641876776648","0,00914872606272947",0,0,1,0
1,0,phone,201291,"2208,84985514956","0,518443972105061","722,692606197042","369,076627049855","1,95810992414705","0,00111849510065176","0,00434599276022686",1,0,0,0
1,1,phone,41058,"1116,54833995939","0,413859181015923","388,656914341629","164,101480411172","2,36839371203606","0,00502002030556361","0,00960185821855321",1,0,0,0
1,2,phone,1028411,"9907,26269454587","0,131664659411979","2204,76930236291","816,329022251118","2,70083415175294","0,00241076409149257","0,00599561835787132",0,0,1,0
1,3,phone,95006,"1337,25187540311","0,667627882869999","463,732817062156","281,96508119589","1,64464626291787","0,0074782859741583","0,01200346415257",1,0,0,0
1,4,phone,143940,"2377,01637739093","0,320130471603295","686,647224330995","326,060684327589","2,10588782191578","0,00408055019881072","0,0108809589799404",1,0,0,0
2,0,phone,1505712,"10861,2050455321","0,160396818686581","1971,99349167636","1280,96473196539","1,53945962950184","0,00108714439720642","0,00485625318342871",0,0,1,0
2,1,phone,278692,"4290,67445712969","0,190231852196905","956,895814943227","439,023191933382","2,17960197211729","0,00530024608336899","0,011624174304796",0,0,1,0
2,2,phone,110241,"2104,27121138687","0,312859668537575","703,825661540811","228,005536001886","3,08687970424977","0,00417453281640108","0,0163728134931495",0,1,0,0
2,3,phone,40252,"1203,45288552989","0,349252193893467","337,098946640672","194,346124212159","1,73452878469897","0,00846296540507442","0,0167881348794106",1,0,0,0
3,0,phone,83128,"2895,79307268756","0,124572490214437","744,18114429013","260,182172971793","2,86023110572918","0,0143504854403585","0,0137160234224015",1,0,0,0
3,1,phone,495975,"7803,39646200539","0,102353407448127","2207,67441536653","567,518589676023","3,89004775443007","0,00369182453388207","0,0061928836783467",0,0,1,0
3,2,phone,108907,"3183,1870837144","0,135064536051404","581,445764547682","339,998980899655","1,71013972750491","0,0113874692414219","0,0126911372458469",1,0,0,0
4,0,phone,256541,"3255,86204845838","0,304112769582616","1043,13747386889","360,096297483075","2,89682921251896","0,00347855509332912","0,00621893120834208",1,0,0,0
4,1,phone,1776450,"18912,0846968707","0,0624142913646912","2586,74371031702","1530,23827245364","1,69041890853333","0,00282838325010434","0,00573131565145293",0,0,1,0
5,0,phone,97161,"1918,95036021294","0,331569335635318","847,42807074548","152,328227779734","5,56317160054444","0,00317011137435697","0,00938228112741364",0,1,0,0
5,1,phone,1094056,"8674,8047583821","0,182696403562958","2179,41513729707","708,630706399331","3,07553019875618","0,00217242593823651","0,00628460896816302",0,0,1,0
5,2,phone,93633,"1845,83766184074","0,345343905818736","819,731444703174","153,495840445712","5,34041471301688","0,00681581306928212","0,0128278634299687",0,1,0,0
6,0,phone,73059,"1972,2955980045","0,236014984306046","686,545019564746","190,90394699415","3,59628509716346","0,00412963760209338","0,00784010821965703",1,0,0,0
6,1,phone,1429900,"9180,87077556009","0,213180649502538","2000,64542102746","1217,49714177062","1,64324444993596","0,000731792427429526","0,00529387353715327",0,0,1,0
6,2,phone,274111,"4861,81154211954","0,145727021128784","967,357912935359","443,666853270525","2,18037003622066","0,00564476069964934","0,012536627007903",0,0,1,0
6,3,phone,96175,"1927,94530957906","0,325149161934191","685,85045521879","219,060362886885","3,1308742767533","0,00475846505793526","0,0131592543821919",0,0,0,1
7,0,phone,64019,"1780,82250993909","0,253674887744365","646,932888013366","181,889718476135","3,55673148231436","0,00502203844602701","0,0086119868108897",1,0,0,0
7,1,phone,1451730,"12544,287440101","0,115932105096781","2875,57062507959","885,519907823135","3,24732465038373","0,00207210263073055","0,00546368135460741",0,0,1,0
8,0,phone,1077552,"12275,5036021294","0,0898606312708164","2279,56303278498","1116,415000349","2,04185991058198","0,001518772485598","0,00385300309285089",0,0,1,0
8,1,phone,165734,"1871,74429945228","0,594467940204252","638,29833821525","337,554369885143","1,89094971110117","0,0031948392373876","0,00801909036719588",1,0,0,0
9,0,phone,1404860,"9753,74083324517","0,185566889321397","2329,16721938092","822,02203465876","2,83346080904974","0,00123752139381912","0,00543903444395658",0,0,1,0
9,1,phone,142328,"2976,80526599638","0,201836338987944","631,901126080709","392,896261665653","1,60831544540998","0,00196901991495416","0,00508112560085878",1,0,0,0
9,2,phone,139990,"1832,24682476923","0,524009212224469","642,796059100607","281,640636667866","2,28232710558258","0,00218857585027687","0,0117324477314499",0,0,1,0
9,3,phone,45464,"1105,64675298173","0,467352658389118","318,377461279601","199,613819912703","1,59496702893034","0,00347981429627765","0,00817534264701144",1,0,0,0
10,0,phone,30915,"1216,2914139224","0,262605509203972","548,815490622222","79,3567128026741","6,91580423683739","0,00648800497505684","0,0154644765000981",1,0,0,0
10,1,phone,491411,"5987,3090168026","0,172262755834158","1940,30485807459","472,286548680101","4,10832123738683","0,00318733638234453","0,00659717214441327",0,0,1,0
10,2,phone,207459,"2653,03362133363","0,37038776882888","923,773520905657","330,985531588234","2,79097855568771","0,000836746080089407","0,00410298723767224",1,0,0,0
10,3,phone,67201,"1653,32799384886","0,308935318661695","386,315350756274","265,785852866549","1,45348349654352","0,00178715510368078","0,00573290254821422",1,0,0,0
11,0,phone,290133,"4813,65216255311","0,157346679835765","898,308686871249","612,918879733585","1,46562410879187","0,00563719166777555","0,00947134145822391",0,0,1,0
11,1,phone,106802,"1919,55757467538","0,364239435291892","837,206722178554","169,245345116964","4,94670457022003","0,00183514503689346","0,00598250677847218",0,1,0,0
11,2,phone,423865,"3932,61139854454","0,344409683387537","905,487606426174","654,066887388146","1,38439603637789","0,000934663270261969","0,00404697068644973",1,0,0,0
11,3,phone,156084,"3789,38095116624","0,136594028940426","846,357759425937","548,934027415268","1,54182054155238","0,00404410424105098","0,00485333336069998",1,0,0,0
12,0,phone,506421,"9502,12856814886","0,0704822510175767","1879,75109970619","560,181532811165","3,35561061835261","0,00449012785708152","0,00708767743508651",0,0,1,0
12,1,phone,963268,"8822,62813487297","0,15551097638633","2140,5045001464","678,723355339982","3,15372159113957","0,00273800588565776","0,00754488958146496",0,0,1,0
13,0,phone,1190764,"9630,82914499974","0,161327425609383","2199,18441094105","811,801254884254","2,70901824517949","0,00278831551393455","0,00598257977033",0,0,1,0
13,1,phone,122778,"1704,40620433566","0,531109666352589","644,480313341779","258,111107728676","2,49691041587893","0,00136506887704529","0,00587419125475225",1,0,0,0
13,2,phone,205346,"3255,91796436859","0,243416046060895","733,605540602812","470,872677641697","1,55797007436697","0,00207359351417391","0,00581579179994343",1,0,0,0
13,3,phone,131769,"1875,58491988585","0,470705908271581","696,809911635177","252,04696595239","2,76460345000463","0,0055436286297161","0,00912032919565221",0,1,0,0
14,0,phone,1231980,"9445,97337266453","0,173508233228247","2352,05283230189","766,033217135418","3,07043190776687","0,00236827378240758","0,00720345639887667",0,0,1,0
15,0,phone,117017,"2076,02857069975","0,341186761547772","826,620478168492","187,693074304577","4,40410751025955","0,00600939065643807","0,010594527791945",0,0,0,1
15,1,phone,39395,"1526,5828278448","0,212427248189581","297,267672059637","207,085704794314","1,4354813740277","0,0113136507678952","0,0172028763807402",1,0,0,0
15,2,phone,1490839,"11971,0730111761","0,130729755875035","2403,24891666834","897,157620842648","2,67873655736337","0,00226680078104824","0,00534514416506483",0,0,1,0
16,0,phone,102976,"1477,28636328852","0,592947857670377","450,825532613271","311,816751286895","1,44580280165409","0,0012246303866631","0,00422898070105744",1,0,0,0
16,1,phone,246038,"4141,54747340761","0,180254769237265","1405,2061174613","257,563133249972","5,45577350193788","0,0071741659204734","0,0100780508778961",1,0,0,0
16,2,phone,39276,"1187,30360723122","0,350117275965635","382,322984890802","165,178056656064","2,31461123003088","0,00484972505248059","0,00804346661659099",1,0,0,0
16,3,phone,450393,"5184,30396616872","0,210581677896399","1494,00254722871","570,351890205588","2,61943998588343","0,0029861353585466","0,00772074422381379",0,0,1,0
16,4,phone,151786,"2439,39401102684","0,320536635261884","597,631533014401","473,733680355971","1,26153481965929","0,000906053517981408","0,0032700437163613",1,0,0,0
