network,subset_name,eval_subset,seed,optimizer,layers,accuracy,precision,recall,f1,precision_w,recall_w,f1_w
EfficientNetV2B0_20_epochs,microscope,fresh,10,AdamW,flatten_dense,0.6785714285714286,0.7009222661396575,0.7009222661396575,0.6785714285714286,0.7232731037078863,0.6785714285714286,0.6785714285714286,"[[57 42]
 [12 57]]"
EfficientNetV2B0_20_epochs,microscope,dried,10,AdamW,flatten_dense,0.7078651685393258,0.7048469387755103,0.7048469387755103,0.7048469387755103,0.7078651685393258,0.7078651685393258,0.7078651685393258,"[[27 13]
 [13 36]]"
EfficientNetV2B0_20_epochs,microscope,comparison,10,AdamW,flatten_dense,0.688715953307393,0.6995102901066204,0.6962260699914644,0.6883337375697307,0.7053226253062045,0.688715953307393,0.687441900848519,"[[84 55]
 [25 93]]"
EfficientNetV2B0_20_epochs,phone,all,2,AdamW,flatten_dense,0.610079575596817,0.6170096249585131,0.5995285415843261,0.5897107490023913,0.6160196179068422,0.610079575596817,0.5948029556509976,"[[157  42]
 [105  73]]"
EfficientNetV2B0_20_epochs,phone,microscope,2,AdamW,flatten_dense,0.620253164556962,0.6319123437767505,0.6235369568702902,0.6152597402597402,0.6330782616987295,0.620253164556962,0.6141500904159132,"[[58 19]
 [41 40]]"
EfficientNetV2B0_20_epochs,phone,phone,2,AdamW,flatten_dense,0.7272727272727273,0.7081447963800905,0.7005231037489101,0.7035599423311523,0.7235705470999588,0.7272727272727273,0.7247320717432728,"[[50 12]
 [15 22]]"
EfficientNetV2B0_20_epochs,phone,fresh,2,AdamW,flatten_dense,0.6964285714285714,0.6857881923311016,0.678743961352657,0.6809532675479426,0.6930429962611947,0.6964285714285714,0.693500811234939,"[[77 22]
 [29 40]]"
EfficientNetV2B0_20_epochs,phone,dried,2,AdamW,flatten_dense,0.5955056179775281,0.6220800889877642,0.6119897959183673,0.5913265306122449,0.6309382459911761,0.5955056179775281,0.5871474432469618,"[[31  9]
 [27 22]]"
EfficientNetV2B0_20_epochs,phone,comparison,2,AdamW,flatten_dense,0.6614785992217899,0.6626016260162602,0.6512010730398732,0.6502745061235982,0.6622694631615577,0.66147859922179,0.6553894181901638,"[[108  31]
 [ 56  62]]"
EfficientNetV2B0_20_epochs,phone,all,4,AdamW,flatten_dense,0.6021220159151194,0.6153353814644138,0.5890265936423691,0.5713571038748408,0.6138023390526172,0.6021220159151194,0.5777537687545027,"[[164  35]
 [115  63]]"
EfficientNetV2B0_20_epochs,phone,microscope,4,AdamW,flatten_dense,0.6329113924050633,0.6750252780586451,0.6387686387686388,0.6150873655913978,0.6773649383727329,0.6329113924050633,0.6129904212603783,"[[67 10]
 [48 33]]"
EfficientNetV2B0_20_epochs,phone,phone,4,AdamW,flatten_dense,0.7373737373737373,0.7191964285714285,0.7140366172624237,0.7162698412698412,0.7348665223665224,0.7373737373737373,0.7358104858104857,"[[50 12]
 [14 23]]"
EfficientNetV2B0_20_epochs,phone,fresh,4,AdamW,flatten_dense,0.7083333333333334,0.7059322033898305,0.6778656126482214,0.6812144212523719,0.7069915254237288,0.7083333333333334,0.6978178368121442,"[[84 15]
 [34 35]]"
EfficientNetV2B0_20_epochs,phone,dried,4,AdamW,flatten_dense,0.6067415730337079,0.6454918032786885,0.6267857142857143,0.5994599459945995,0.656060047890956,0.6067415730337079,0.5939987257152681,"[[33  7]
 [28 21]]"
EfficientNetV2B0_20_epochs,phone,comparison,4,AdamW,flatten_dense,0.6731517509727627,0.6857900014324596,0.6581514449457383,0.6536388140161724,0.6831622463863839,0.6731517509727627,0.660356382476638,"[[117  22]
 [ 62  56]]"
EfficientNetV2B0_20_epochs,phone,all,6,AdamW,flatten_dense,0.5862068965517241,0.596496504022254,0.5724690870080741,0.5514095679765683,0.5953532143033062,0.5862068965517241,0.5583690336915994,"[[163  36]
 [120  58]]"
EfficientNetV2B0_20_epochs,phone,microscope,6,AdamW,flatten_dense,0.6455696202531646,0.6910010111223458,0.6514349847683181,0.6283602150537635,0.6935249772817449,0.6455696202531646,0.6263355791479516,"[[68  9]
 [47 34]]"
EfficientNetV2B0_20_epochs,phone,phone,6,AdamW,flatten_dense,0.6363636363636364,0.6147435897435898,0.6170444638186574,0.6156169111302847,0.6404817404817404,0.6363636363636364,0.638167699427406,"[[43 19]
 [17 20]]"
EfficientNetV2B0_20_epochs,phone,fresh,6,AdamW,flatten_dense,0.6904761904761905,0.6837606837606838,0.660518225735617,0.662962962962963,0.6868131868131868,0.6904761904761905,0.6801587301587302,"[[82 17]
 [35 34]]"
EfficientNetV2B0_20_epochs,phone,dried,6,AdamW,flatten_dense,0.550561797752809,0.5725806451612903,0.5665816326530613,0.5459183673469388,0.5799202609641174,0.550561797752809,0.5412749369410687,"[[29 11]
 [29 20]]"
EfficientNetV2B0_20_epochs,phone,comparison,6,AdamW,flatten_dense,0.642023346303502,0.646411149825784,0.6280941348616023,0.6235031847133758,0.6454203554820429,0.642023346303502,0.630326402141317,"[[111  28]
 [ 64  54]]"
EfficientNetV2B0_20_epochs,phone,all,8,AdamW,flatten_dense,0.5888594164456233,0.5952030812324931,0.576760205521992,0.561604885477857,0.5944053748820484,0.5888594164456233,0.5676936636727836,"[[158  41]
 [114  64]]"
EfficientNetV2B0_20_epochs,phone,microscope,8,AdamW,flatten_dense,0.620253164556962,0.6395327942497754,0.6244989578322911,0.6112842381499097,0.6410158426876841,0.620253164556962,0.6097894170820678,"[[61 16]
 [44 37]]"
EfficientNetV2B0_20_epochs,phone,phone,8,AdamW,flatten_dense,0.6767676767676768,0.6515151515151516,0.6438535309503051,0.6464285714285714,0.6706458524640344,0.6767676767676768,0.6725829725829726,"[[48 14]
 [18 19]]"
EfficientNetV2B0_20_epochs,phone,fresh,8,AdamW,flatten_dense,0.6845238095238095,0.6760610079575597,0.655467720685112,0.6577359215837018,0.6800279461917393,0.6845238095238095,0.6748345734603662,"[[81 18]
 [35 34]]"
EfficientNetV2B0_20_epochs,phone,dried,8,AdamW,flatten_dense,0.5617977528089888,0.5780748663101605,0.5744897959183674,0.5597970830691186,0.5850507720963768,0.5617977528089888,0.5567960784593133,"[[28 12]
 [27 22]]"
EfficientNetV2B0_20_epochs,phone,comparison,8,AdamW,flatten_dense,0.642023346303502,0.644294845641235,0.6293744665284722,0.6261227071473752,0.6437336516872069,0.642023346303502,0.632422960397916,"[[109  30]
 [ 62  56]]"
EfficientNetV2B0_20_epochs,phone,all,10,AdamW,flatten_dense,0.6074270557029178,0.6387959866220736,0.5913838857207385,0.5623431224899598,0.6358152284804344,0.6074270557029178,0.5701676067665888,"[[175  24]
 [124  54]]"
EfficientNetV2B0_20_epochs,phone,microscope,10,AdamW,flatten_dense,0.620253164556962,0.7028194056388113,0.6280262946929613,0.5850840336134454,0.7062596656838883,0.620253164556962,0.5820258483140092,"[[72  5]
 [55 26]]"
EfficientNetV2B0_20_epochs,phone,phone,10,AdamW,flatten_dense,0.7171717171717171,0.6979075850043592,0.6979075850043592,0.6979075850043592,0.7171717171717171,0.7171717171717171,0.7171717171717171,"[[48 14]
 [14 23]]"
EfficientNetV2B0_20_epochs,phone,fresh,10,AdamW,flatten_dense,0.6964285714285714,0.6990469208211144,0.6589811155028547,0.6599865074010873,0.6980650397989108,0.6964285714285714,0.6798639968706242,"[[86 13]
 [38 31]]"
EfficientNetV2B0_20_epochs,phone,dried,10,AdamW,flatten_dense,0.5842696629213483,0.6365384615384615,0.6086734693877551,0.5703848662752773,0.6480121002592912,0.5842696629213483,0.5625746681618623,"[[34  6]
 [31 18]]"
EfficientNetV2B0_20_epochs,phone,comparison,10,AdamW,flatten_dense,0.6575875486381323,0.6777544351073763,0.6392817949030606,0.6292945187516391,0.6742543969598216,0.6575875486381323,0.6376628797039822,"[[120  19]
 [ 69  49]]"
EfficientNetV2B0_20_epochs,fresh,all,2,AdamW,flatten_dense,0.6419098143236074,0.640570100872719,0.6400542036022812,0.6401985111662531,0.6414776486942886,0.6419098143236074,0.6415807175625777,"[[134  65]
 [ 70 108]]"
EfficientNetV2B0_20_epochs,fresh,microscope,2,AdamW,flatten_dense,0.7341772151898734,0.7415204678362572,0.7317620650953984,0.7306818181818182,0.7406025612554593,0.7341772151898734,0.7314585730724971,"[[49 28]
 [14 67]]"
EfficientNetV2B0_20_epochs,fresh,phone,2,AdamW,flatten_dense,0.6868686868686869,0.6937397708674304,0.7064080209241499,0.6836408617668281,0.7280951908611484,0.6868686868686869,0.6917104245214749,"[[39 23]
 [ 8 29]]"
EfficientNetV2B0_20_epochs,fresh,fresh,2,AdamW,flatten_dense,0.75,0.7489723600283487,0.7571365832235397,0.7477116704805492,0.7643869596031184,0.75,0.7520022883295195,"[[71 28]
 [14 55]]"
EfficientNetV2B0_20_epochs,fresh,dried,2,AdamW,flatten_dense,0.651685393258427,0.6603125000000001,0.6308673469387756,0.6243703199455413,0.6583216292134831,0.651685393258427,0.6346134724378732,"[[17 23]
 [ 8 41]]"
EfficientNetV2B0_20_epochs,fresh,comparison,2,AdamW,flatten_dense,0.7159533073929961,0.726530612244898,0.7233264236068773,0.7156778055618701,0.7325339474311126,0.7159533073929961,0.7149546132551644,"[[88 51]
 [22 96]]"
EfficientNetV2B0_20_epochs,fresh,all,4,AdamW,flatten_dense,0.649867374005305,0.6486742424242424,0.648481169894416,0.6485593220338983,0.649676472952335,0.649867374005305,0.6497536303556175,"[[134  65]
 [ 67 111]]"
EfficientNetV2B0_20_epochs,fresh,microscope,4,AdamW,flatten_dense,0.7658227848101266,0.7824137931034483,0.7626262626262625,0.7607530182115818,0.7808336970755129,0.7658227848101266,0.7616347167504591,"[[49 28]
 [ 9 72]]"
EfficientNetV2B0_20_epochs,fresh,phone,4,AdamW,flatten_dense,0.6868686868686869,0.675,0.684612031386225,0.6761633428300096,0.7019742883379247,0.6868686868686869,0.6910318762170615,"[[43 19]
 [12 25]]"
EfficientNetV2B0_20_epochs,fresh,fresh,4,AdamW,flatten_dense,0.7559523809523809,0.7522727272727273,0.7599912165129556,0.7527904389333524,0.7660714285714285,0.7559523809523809,0.7577829789633974,"[[73 26]
 [15 54]]"
EfficientNetV2B0_20_epochs,fresh,dried,4,AdamW,flatten_dense,0.6966292134831461,0.7159375,0.6762755102040816,0.6728386657590197,0.7114817415730337,0.6966292134831461,0.6817601211555671,"[[19 21]
 [ 6 43]]"
EfficientNetV2B0_20_epochs,fresh,comparison,4,AdamW,flatten_dense,0.7354085603112841,0.7438852015732547,0.7419522009511035,0.7353083727129528,0.7496274424281381,0.7354085603112841,0.7348875847999619,"[[92 47]
 [21 97]]"
EfficientNetV2B0_20_epochs,fresh,all,6,AdamW,flatten_dense,0.6578249336870027,0.6569290751677083,0.654536728586754,0.6546761057422621,0.6572979580874176,0.6578249336870027,0.6565129220433608,"[[142  57]
 [ 72 106]]"
EfficientNetV2B0_20_epochs,fresh,microscope,6,AdamW,flatten_dense,0.7721518987341772,0.7873651771956857,0.7691197691197691,0.7676470588235295,0.7858438493495348,0.7721518987341772,0.7684661206254654,"[[50 27]
 [ 9 72]]"
EfficientNetV2B0_20_epochs,fresh,phone,6,AdamW,flatten_dense,0.696969696969697,0.6782051282051282,0.6817785527462947,0.6796807592752372,0.7005439005439006,0.696969696969697,0.6984730828561716,"[[46 16]
 [14 23]]"
EfficientNetV2B0_20_epochs,fresh,fresh,6,AdamW,flatten_dense,0.7976190476190477,0.7909156452775774,0.795344751866491,0.7926528241614637,0.8000566484704914,0.7976190476190477,0.7983830819971374,"[[80 19]
 [15 54]]"
EfficientNetV2B0_20_epochs,fresh,dried,6,AdamW,flatten_dense,0.6404494382022472,0.6487179487179486,0.6183673469387756,0.6096491228070176,0.6469029098242581,0.6404494382022472,0.6207372363493002,"[[16 24]
 [ 8 41]]"
EfficientNetV2B0_20_epochs,fresh,comparison,6,AdamW,flatten_dense,0.7431906614785992,0.7475642430885397,0.7478661138885502,0.743186773255814,0.7523982017100529,0.7431906614785992,0.7432684259343046,"[[96 43]
 [23 95]]"
EfficientNetV2B0_20_epochs,fresh,all,8,AdamW,flatten_dense,0.6631299734748011,0.6630283729009844,0.6589690023149455,0.6588964485448652,0.6630622397589233,0.6631299734748011,0.6610132110098331,"[[146  53]
 [ 74 104]]"
EfficientNetV2B0_20_epochs,fresh,microscope,8,AdamW,flatten_dense,0.7531645569620253,0.7580698287220027,0.7512425845759179,0.7509196006305833,0.75731517152816,0.7531645569620253,0.7515182556523011,"[[52 25]
 [14 67]]"
EfficientNetV2B0_20_epochs,fresh,phone,8,AdamW,flatten_dense,0.696969696969697,0.6806139613120269,0.687227550130776,0.6826923076923077,0.704666513749777,0.696969696969697,0.6996891996891997,"[[45 17]
 [13 24]]"
EfficientNetV2B0_20_epochs,fresh,fresh,8,AdamW,flatten_dense,0.7619047619047619,0.7552688172043012,0.7606499780412823,0.7569444444444444,0.7663287250384025,0.7619047619047619,0.7631448412698413,"[[76 23]
 [17 52]]"
EfficientNetV2B0_20_epochs,fresh,dried,8,AdamW,flatten_dense,0.6741573033707865,0.674916573971079,0.6604591836734695,0.6602606291957351,0.6746634837709815,0.6741573033707865,0.6672089662832609,"[[21 19]
 [10 39]]"
EfficientNetV2B0_20_epochs,fresh,comparison,8,AdamW,flatten_dense,0.7315175097276264,0.7332342954159592,0.7345140836483356,0.7313710935724782,0.7372401286887358,0.7315175097276264,0.7318835501154972,"[[97 42]
 [27 91]]"
EfficientNetV2B0_20_epochs,fresh,all,10,AdamW,flatten_dense,0.6339522546419099,0.6326586276198679,0.6304415335102479,0.6303921568627451,0.6331711968172807,0.6339522546419099,0.6324127528995683,"[[138  61]
 [ 77 101]]"
EfficientNetV2B0_20_epochs,fresh,microscope,10,AdamW,flatten_dense,0.740506329113924,0.7470079787234043,0.738255571588905,0.737467071935157,0.7461410921088069,0.740506329113924,0.7381821912713374,"[[50 27]
 [14 67]]"
EfficientNetV2B0_20_epochs,fresh,phone,10,AdamW,flatten_dense,0.6565656565656566,0.6331734960767219,0.6331734960767219,0.6331734960767219,0.6565656565656566,0.6565656565656566,0.6565656565656566,"[[45 17]
 [17 20]]"
EfficientNetV2B0_20_epochs,fresh,fresh,10,AdamW,flatten_dense,0.7559523809523809,0.7508547008547009,0.7577953447518665,0.7520786092214664,0.7635989010989012,0.7559523809523809,0.7576125688370586,"[[74 25]
 [16 53]]"
EfficientNetV2B0_20_epochs,fresh,dried,10,AdamW,flatten_dense,0.6179775280898876,0.6124213836477987,0.6094387755102041,0.6096491228070176,0.6153628718818458,0.6179775280898876,0.6154149418490046,"[[21 19]
 [15 34]]"
EfficientNetV2B0_20_epochs,fresh,comparison,10,AdamW,flatten_dense,0.708171206225681,0.709045195686417,0.7103706865016461,0.7078881563991817,0.7127159514215089,0.708171206225681,0.7086311621937423,"[[95 44]
 [31 87]]"
EfficientNetV2B0_20_epochs,dried,all,2,AdamW,flatten_dense,0.6339522546419099,0.6325297787861599,0.6319236632601208,0.6320650636492221,0.6334349906943645,0.6339522546419099,0.633532878865757,"[[133  66]
 [ 72 106]]"
EfficientNetV2B0_20_epochs,dried,microscope,2,AdamW,flatten_dense,0.7278481012658228,0.7320487483530962,0.7259098925765592,0.7253728930029508,0.7314024949550542,0.7278481012658228,0.7260329485397167,"[[50 27]
 [16 65]]"
EfficientNetV2B0_20_epochs,dried,phone,2,AdamW,flatten_dense,0.6767676767676768,0.6547515257192676,0.6547515257192676,0.6547515257192676,0.6767676767676768,0.6767676767676768,0.6767676767676768,"[[46 16]
 [16 21]]"
EfficientNetV2B0_20_epochs,dried,fresh,2,AdamW,flatten_dense,0.7142857142857143,0.7203811691082349,0.7268335529205094,0.7132698051486275,0.7386675335757971,0.7142857142857143,0.7163175325598878,"[[65 34]
 [14 55]]"
EfficientNetV2B0_20_epochs,dried,dried,2,AdamW,flatten_dense,0.6966292134831461,0.7038265306122449,0.7038265306122449,0.6966292134831461,0.7110238477413438,0.6966292134831461,0.6966292134831461,"[[31  9]
 [18 31]]"
EfficientNetV2B0_20_epochs,dried,comparison,2,AdamW,flatten_dense,0.708171206225681,0.7083333333333333,0.7097305206682112,0.7077286994495746,0.7117380025940336,0.708171206225681,0.7086579636793978,"[[96 43]
 [32 86]]"
EfficientNetV2B0_20_epochs,dried,all,4,AdamW,flatten_dense,0.6445623342175066,0.6432082978118784,0.6422703404663768,0.6424466338259441,0.6439768049610187,0.6445623342175066,0.643978692730179,"[[136  63]
 [ 71 107]]"
EfficientNetV2B0_20_epochs,dried,microscope,4,AdamW,flatten_dense,0.7088607594936709,0.7106334473212832,0.7073913740580406,0.7071716357775987,0.7102789097557607,0.7088607594936709,0.7077346770162893,"[[50 27]
 [19 62]]"
EfficientNetV2B0_20_epochs,dried,phone,4,AdamW,flatten_dense,0.6767676767676768,0.6529017857142857,0.6493025283347864,0.6507936507936508,0.6734758297258296,0.6767676767676768,0.6748436748436748,"[[47 15]
 [17 20]]"
EfficientNetV2B0_20_epochs,dried,fresh,4,AdamW,flatten_dense,0.6726190476190477,0.6748440158820193,0.6805006587615283,0.6706469435038318,0.6915312778543068,0.6726190476190477,0.6751979530004837,"[[63 36]
 [19 50]]"
EfficientNetV2B0_20_epochs,dried,dried,4,AdamW,flatten_dense,0.7415730337078652,0.7543859649122806,0.7515306122448979,0.7414424655803966,0.7632564557461068,0.7415730337078652,0.7408549090067881,"[[34  6]
 [17 32]]"
EfficientNetV2B0_20_epochs,dried,comparison,4,AdamW,flatten_dense,0.6964980544747081,0.695306815425661,0.6963784904279966,0.6954606222654351,0.6980863732067712,0.6964980544747081,0.6969130273584173,"[[97 42]
 [36 82]]"
EfficientNetV2B0_20_epochs,dried,all,6,AdamW,flatten_dense,0.5994694960212201,0.5975128644939965,0.5962960871774603,0.5961850850872152,0.5983871041125433,0.5994694960212201,0.5982136918405713,"[[130  69]
 [ 82  96]]"
EfficientNetV2B0_20_epochs,dried,microscope,6,AdamW,flatten_dense,0.6455696202531646,0.6453012048192771,0.645021645021645,0.6450577663671373,0.6454354125362208,0.6455696202531646,0.6453990022911554,"[[48 29]
 [27 54]]"
EfficientNetV2B0_20_epochs,dried,phone,6,AdamW,flatten_dense,0.6363636363636364,0.6147435897435898,0.6170444638186574,0.6156169111302847,0.6404817404817404,0.6363636363636364,0.638167699427406,"[[43 19]
 [17 20]]"
EfficientNetV2B0_20_epochs,dried,fresh,6,AdamW,flatten_dense,0.6428571428571429,0.6462324393358876,0.6508563899868247,0.641025641025641,0.6631089217296113,0.6428571428571429,0.6456043956043956,"[[60 39]
 [21 48]]"
EfficientNetV2B0_20_epochs,dried,dried,6,AdamW,flatten_dense,0.6404494382022472,0.6584656084656084,0.6528061224489796,0.6393110435663627,0.6669995838535164,0.6404494382022472,0.6372619332217707,"[[31  9]
 [23 26]]"
EfficientNetV2B0_20_epochs,dried,comparison,6,AdamW,flatten_dense,0.642023346303502,0.6403157255616272,0.6408974515303012,0.6404501216545012,0.6430741898369633,0.642023346303502,0.6423935168091492,"[[91 48]
 [44 74]]"
EfficientNetV2B0_20_epochs,dried,all,8,AdamW,flatten_dense,0.610079575596817,0.6093600360543068,0.6096070238834623,0.6093759912034002,0.6107337024536443,0.610079575596817,0.6102994457197597,"[[123  76]
 [ 71 107]]"
EfficientNetV2B0_20_epochs,dried,microscope,8,AdamW,flatten_dense,0.6645569620253164,0.6757703081232493,0.6609748276414943,0.6559431365298491,0.6747952345495161,0.6645569620253164,0.657321348609124,"[[40 37]
 [16 65]]"
EfficientNetV2B0_20_epochs,dried,phone,8,AdamW,flatten_dense,0.6767676767676768,0.657051282051282,0.6602005231037489,0.6583261432269198,0.6805231805231806,0.6767676767676768,0.6783712883799166,"[[45 17]
 [15 22]]"
EfficientNetV2B0_20_epochs,dried,fresh,8,AdamW,flatten_dense,0.6845238095238095,0.7091176470588235,0.7081686429512517,0.6845126315416504,0.7321743697478992,0.6845238095238095,0.6841772920768776,"[[57 42]
 [11 58]]"
EfficientNetV2B0_20_epochs,dried,dried,8,AdamW,flatten_dense,0.6404494382022472,0.6453252032520325,0.6459183673469387,0.6404040404040404,0.651594044030328,0.6404494382022472,0.6408126205879016,"[[28 12]
 [20 29]]"
EfficientNetV2B0_20_epochs,dried,comparison,8,AdamW,flatten_dense,0.669260700389105,0.6748899486426999,0.6743994634800634,0.6692406692406692,0.6796185171757195,0.669260700389105,0.6690303421820932,"[[85 54]
 [31 87]]"
EfficientNetV2B0_20_epochs,dried,all,10,AdamW,flatten_dense,0.5915119363395226,0.5959366980325065,0.5949833436847157,0.591163878091375,0.5980976281616381,0.5915119363395226,0.5904994032540027,"[[106  93]
 [ 61 117]]"
EfficientNetV2B0_20_epochs,dried,microscope,10,AdamW,flatten_dense,0.6708860759493671,0.6791645266221538,0.6677890011223344,0.6643790849673203,0.678336681554875,0.6708860759493671,0.6655621742367833,"[[42 35]
 [17 64]]"
EfficientNetV2B0_20_epochs,dried,phone,10,AdamW,flatten_dense,0.6060606060606061,0.5976210008203445,0.6037489102005231,0.5954950235725511,0.6277624481069928,0.6060606060606061,0.612003746210137,"[[38 24]
 [15 22]]"
EfficientNetV2B0_20_epochs,dried,fresh,10,AdamW,flatten_dense,0.6309523809523809,0.6592979835698283,0.6561264822134387,0.6307430516165626,0.6816760908993919,0.6309523809523809,0.6291730815979255,"[[51 48]
 [14 55]]"
EfficientNetV2B0_20_epochs,dried,dried,10,AdamW,flatten_dense,0.6741573033707865,0.6775582573454915,0.678826530612245,0.673992673992674,0.6836799744999602,0.6741573033707865,0.6747335061941804,"[[29 11]
 [18 31]]"
EfficientNetV2B0_20_epochs,dried,comparison,10,AdamW,flatten_dense,0.6459143968871596,0.6536945812807882,0.6521765638336787,0.6457212973202249,0.6586456077130973,0.6459143968871596,0.6450454488359532,"[[80 59]
 [32 86]]"
EfficientNetV2B0_20_epochs,comparison,all,2,AdamW,flatten_dense,0.6923076923076923,0.6953410834415201,0.686903619219694,0.6865718708789633,0.6945546487031202,0.6923076923076923,0.6889336797025576,"[[156  43]
 [ 73 105]]"
EfficientNetV2B0_20_epochs,comparison,microscope,2,AdamW,flatten_dense,0.7784810126582279,0.7840909090909092,0.7765752765752766,0.7764663082582157,0.7832278481012658,0.7784810126582279,0.7770035627648857,"[[54 23]
 [12 69]]"
EfficientNetV2B0_20_epochs,comparison,phone,2,AdamW,flatten_dense,0.7272727272727273,0.7081447963800905,0.7005231037489101,0.7035599423311523,0.7235705470999588,0.7272727272727273,0.7247320717432728,"[[50 12]
 [15 22]]"
EfficientNetV2B0_20_epochs,comparison,fresh,2,AdamW,flatten_dense,0.7916666666666666,0.7857551487414187,0.7924901185770751,0.7876873081783715,0.7968392448512587,0.7916666666666666,0.7928777757718001,"[[78 21]
 [14 55]]"
EfficientNetV2B0_20_epochs,comparison,dried,2,AdamW,flatten_dense,0.6966292134831461,0.6933333333333334,0.6923469387755102,0.6927502876869965,0.6960299625468165,0.6966292134831461,0.6962413209035312,"[[26 14]
 [13 36]]"
EfficientNetV2B0_20_epochs,comparison,comparison,2,AdamW,flatten_dense,0.7587548638132295,0.7580576759966073,0.7596939397634435,0.7581360048573164,0.7609858648264209,0.7587548638132295,0.7591357000937915,"[[104  35]
 [ 27  91]]"
EfficientNetV2B0_20_epochs,comparison,all,4,AdamW,flatten_dense,0.6976127320954907,0.7079468150896722,0.6898537631980126,0.687750653879686,0.7060263217898685,0.6976127320954907,0.6908417530219532,"[[165  34]
 [ 80  98]]"
EfficientNetV2B0_20_epochs,comparison,microscope,4,AdamW,flatten_dense,0.810126582278481,0.8115662650602409,0.8109668109668109,0.8100961538461539,0.8122861064511209,0.810126582278481,0.8100352969814995,"[[65 12]
 [18 63]]"
EfficientNetV2B0_20_epochs,comparison,phone,4,AdamW,flatten_dense,0.7171717171717171,0.6993589743589743,0.7033565823888405,0.7010353753235548,0.7205646205646206,0.7171717171717171,0.7185748773324269,"[[47 15]
 [13 24]]"
EfficientNetV2B0_20_epochs,comparison,fresh,4,AdamW,flatten_dense,0.7976190476190477,0.7907652098155946,0.7931488801054019,0.7918367346938775,0.7986734842041943,0.7976190476190477,0.7980320699708455,"[[81 18]
 [16 53]]"
EfficientNetV2B0_20_epochs,comparison,dried,4,AdamW,flatten_dense,0.7303370786516854,0.7323053589484327,0.7344387755102041,0.7300303336703741,0.7382101998386749,0.7303370786516854,0.730950568614308,"[[31  9]
 [15 34]]"
EfficientNetV2B0_20_epochs,comparison,comparison,4,AdamW,flatten_dense,0.77431906614786,0.7731873389768127,0.7715217656383369,0.7721631205673759,0.7740068655489504,0.77431906614786,0.7739741148549826,"[[112  27]
 [ 31  87]]"
EfficientNetV2B0_20_epochs,comparison,all,6,AdamW,flatten_dense,0.6737400530503979,0.6832020505126282,0.6654621421715319,0.6620903744835276,0.6815322862545876,0.6737400530503979,0.6655852780535886,"[[162  37]
 [ 86  92]]"
EfficientNetV2B0_20_epochs,comparison,microscope,6,AdamW,flatten_dense,0.740506329113924,0.7407051282051282,0.7408209074875742,0.7404959339822937,0.7411027263875365,0.740506329113924,0.7405375145088148,"[[58 19]
 [22 59]]"
EfficientNetV2B0_20_epochs,comparison,phone,6,AdamW,flatten_dense,0.7171717171717171,0.6979075850043592,0.6979075850043592,0.6979075850043592,0.7171717171717171,0.7171717171717171,0.7171717171717171,"[[48 14]
 [14 23]]"
EfficientNetV2B0_20_epochs,comparison,fresh,6,AdamW,flatten_dense,0.7619047619047619,0.7542485591842767,0.7518664909969257,0.7529411764705882,0.7610040321729401,0.7619047619047619,0.761344537815126,"[[80 19]
 [21 48]]"
EfficientNetV2B0_20_epochs,comparison,dried,6,AdamW,flatten_dense,0.6741573033707865,0.671239837398374,0.6719387755102041,0.6715031182385134,0.6749908650771901,0.6741573033707865,0.6744890765123206,"[[26 14]
 [15 34]]"
EfficientNetV2B0_20_epochs,comparison,comparison,6,AdamW,flatten_dense,0.7315175097276264,0.7297611757501531,0.7287525911474211,0.7291555297603592,0.731127213288188,0.7315175097276264,0.7312222622317182,"[[106  33]
 [ 36  82]]"
EfficientNetV2B0_20_epochs,comparison,all,8,AdamW,flatten_dense,0.6870026525198939,0.6962894248608534,0.679210660041782,0.6767945364719559,0.6945635645143035,0.6870026525198939,0.6799940952332499,"[[163  36]
 [ 82  96]]"
EfficientNetV2B0_20_epochs,comparison,microscope,8,AdamW,flatten_dense,0.7784810126582279,0.7784017971758665,0.7781786115119449,0.7782589518424957,0.7784546074974408,0.7784810126582279,0.7784366004950815,"[[59 18]
 [17 64]]"
EfficientNetV2B0_20_epochs,comparison,phone,8,AdamW,flatten_dense,0.7070707070707071,0.6857466063348416,0.6789450741063644,0.6816014195408673,0.7029434617669912,0.7070707070707071,0.7043418548353672,"[[49 13]
 [16 21]]"
EfficientNetV2B0_20_epochs,comparison,fresh,8,AdamW,flatten_dense,0.7619047619047619,0.7545782263878875,0.7584541062801933,0.7560621460723101,0.7645689566381707,0.7619047619047619,0.7628036258789853,"[[77 22]
 [18 51]]"
EfficientNetV2B0_20_epochs,comparison,dried,8,AdamW,flatten_dense,0.7303370786516854,0.7323053589484327,0.7344387755102041,0.7300303336703741,0.7382101998386749,0.7303370786516854,0.730950568614308,"[[31  9]
 [15 34]]"
EfficientNetV2B0_20_epochs,comparison,comparison,8,AdamW,flatten_dense,0.7509727626459144,0.7493580337490828,0.7486587001585172,0.748962148962149,0.7507144060224213,0.7509727626459144,0.750797926673413,"[[108  31]
 [ 33  85]]"
EfficientNetV2B0_20_epochs,comparison,all,10,AdamW,flatten_dense,0.6843501326259946,0.6938962328554583,0.676401671277737,0.6737355005272536,0.6921530319439909,0.6843501326259946,0.6770135486753942,"[[163  36]
 [ 83  95]]"
