network,subset_name,eval_subset,seed,optimizer,layers,accuracy,precision,recall,f1,precision_w,recall_w,f1_w,confusion_matrix
EfficientNetV2B0,dried,fresh,10,AdamW,GlobalMaxPooling2D,0.55952380952381,0.642596504705205,0.608695652173913,0.546938775510204,0.671575351861505,0.55952380952381,0.533454810495627,
EfficientNetV2B0,dried,dried,10,AdamW,GlobalMaxPooling2D,0.696629213483146,0.693333333333333,0.69234693877551,0.692750287686997,0.696029962546817,0.696629213483146,0.696241320903531,
EfficientNetV2B0,dried,comparison,10,AdamW,GlobalMaxPooling2D,0.607003891050584,0.642761299435028,0.623247164979881,0.598219952016098,0.650502594033723,0.607003891050584,0.593365669918093,
EfficientNetV2B0,comparison,all,2,AdamW,GlobalMaxPooling2D,0.647214854111406,0.652951033327127,0.63915081023093,0.635351441765754,0.651903557122517,0.647214854111406,0.639015142637205,
EfficientNetV2B0,comparison,microscope,2,AdamW,GlobalMaxPooling2D,0.740506329113924,0.740705128205128,0.740820907487574,0.740495933982294,0.741102726387537,0.740506329113924,0.740537514508815,
EfficientNetV2B0,comparison,phone,2,AdamW,GlobalMaxPooling2D,0.626262626262626,0.590579710144928,0.581734960767219,0.582659222969124,0.61345337432294,0.626262626262626,0.616724381792173,
EfficientNetV2B0,comparison,fresh,2,AdamW,GlobalMaxPooling2D,0.755952380952381,0.74969567863664,0.740228370663153,0.743511450381679,0.753961612033736,0.755952380952381,0.753598691384951,
EfficientNetV2B0,comparison,dried,2,AdamW,GlobalMaxPooling2D,0.584269662921348,0.582659251769464,0.583418367346939,0.582371591629677,0.587490485225117,0.584269662921348,0.585218698567184,
EfficientNetV2B0,comparison,comparison,2,AdamW,GlobalMaxPooling2D,0.696498054474708,0.694941585881183,0.691257163760517,0.692016961651917,0.695738801502257,0.696498054474708,0.695052540660905,
EfficientNetV2B0,comparison,all,4,AdamW,GlobalMaxPooling2D,0.604774535809019,0.612307796518323,0.593614138106262,0.581999479108531,0.611287161196417,0.604774535809019,0.587434435821148,
EfficientNetV2B0,comparison,microscope,4,AdamW,GlobalMaxPooling2D,0.651898734177215,0.658267457180501,0.654080487413821,0.650203276576903,0.659247260719468,0.651898734177215,0.649586746540426,
EfficientNetV2B0,comparison,phone,4,AdamW,GlobalMaxPooling2D,0.626262626262626,0.585616438356164,0.570836965998256,0.569312169312169,0.607236751072368,0.626262626262626,0.608861097749987,
EfficientNetV2B0,comparison,fresh,4,AdamW,GlobalMaxPooling2D,0.636904761904762,0.620358090185676,0.606280193236715,0.606073419181242,0.628114342553998,0.636904761904762,0.625752999643063,
EfficientNetV2B0,comparison,dried,4,AdamW,GlobalMaxPooling2D,0.651685393258427,0.658418367346939,0.658418367346939,0.651685393258427,0.665151341435451,0.651685393258427,0.651685393258427,
EfficientNetV2B0,comparison,comparison,4,AdamW,GlobalMaxPooling2D,0.642023346303502,0.641864295125165,0.631294964028777,0.629636591478697,0.641910049573727,0.642023346303502,0.63517109895361,
EfficientNetV2B0,comparison,all,6,AdamW,GlobalMaxPooling2D,0.59946949602122,0.597562018819504,0.596592513127435,0.59656284327274,0.5984935774529,0.59946949602122,0.59847033413893,
EfficientNetV2B0,comparison,microscope,6,AdamW,GlobalMaxPooling2D,0.664556962025316,0.668218085106383,0.662257495590829,0.660628166160081,0.667729935362241,0.664556962025316,0.661552588716607,
EfficientNetV2B0,comparison,phone,6,AdamW,GlobalMaxPooling2D,0.616161616161616,0.586607142857143,0.584568439407149,0.58531746031746,0.612085137085137,0.616161616161616,0.613876863876864,
EfficientNetV2B0,comparison,fresh,6,AdamW,GlobalMaxPooling2D,0.648809523809524,0.640166762507188,0.642731664470795,0.640856552773651,0.653130904460692,0.648809523809524,0.650400118016698,
EfficientNetV2B0,comparison,dried,6,AdamW,GlobalMaxPooling2D,0.640449438202247,0.636096256684492,0.62984693877551,0.62993762993763,0.637961905906387,0.640449438202247,0.6362447148964,
EfficientNetV2B0,comparison,comparison,6,AdamW,GlobalMaxPooling2D,0.64591439688716,0.646075581395349,0.647055237166199,0.645377488665484,0.649460456067324,0.64591439688716,0.646504995931003,
EfficientNetV2B0,comparison,all,8,AdamW,GlobalMaxPooling2D,0.602122015915119,0.600718000904568,0.600587205691378,0.600635593220339,0.601897373513431,0.602122015915119,0.601992761767747,
EfficientNetV2B0,comparison,microscope,8,AdamW,GlobalMaxPooling2D,0.677215189873418,0.687068965517241,0.673961840628507,0.670227133210559,0.68613051069402,0.677215189873418,0.671442447412795,
EfficientNetV2B0,comparison,phone,8,AdamW,GlobalMaxPooling2D,0.626262626262626,0.596153846153846,0.592632955536181,0.593767328379727,0.62043512043512,0.626262626262626,0.622780987203744,
EfficientNetV2B0,comparison,fresh,8,AdamW,GlobalMaxPooling2D,0.678571428571429,0.672327672327672,0.676767676767677,0.67296322999279,0.685707149992864,0.678571428571429,0.680610773509115,
EfficientNetV2B0,comparison,dried,8,AdamW,GlobalMaxPooling2D,0.617977528089888,0.612664473684211,0.60484693877551,0.603511530398323,0.614577173270254,0.617977528089888,0.611169999764445,
EfficientNetV2B0,comparison,comparison,8,AdamW,GlobalMaxPooling2D,0.657587548638132,0.659628685839097,0.660407267406414,0.657457894099116,0.663525402313667,0.657587548638132,0.658002443162986,
EfficientNetV2B0,comparison,all,10,AdamW,GlobalMaxPooling2D,0.618037135278515,0.620017197960813,0.610326915476258,0.606334841628959,0.619635717994499,0.618037135278515,0.6101155826542,
EfficientNetV2B0,comparison,microscope,10,AdamW,GlobalMaxPooling2D,0.727848101265823,0.727695763799743,0.727513227513227,0.727575283692209,0.727797322110463,0.727848101265823,0.7277935377511,
EfficientNetV2B0,comparison,phone,10,AdamW,GlobalMaxPooling2D,0.616161616161616,0.583333333333333,0.579119442022668,0.580133928571429,0.608203244566881,0.616161616161616,0.61119227994228,
EfficientNetV2B0,comparison,fresh,10,AdamW,GlobalMaxPooling2D,0.720238095238095,0.711351186853317,0.703337725076856,0.705976540681437,0.717410442570211,0.720238095238095,0.717539963294944,
EfficientNetV2B0,comparison,dried,10,AdamW,GlobalMaxPooling2D,0.617977528089888,0.612421383647799,0.609438775510204,0.609649122807018,0.615362871881846,0.617977528089888,0.615414941849005,
EfficientNetV2B0,comparison,comparison,10,AdamW,GlobalMaxPooling2D,0.684824902723735,0.682547458665034,0.681746128520912,0.682052143631726,0.684318804044024,0.684824902723735,0.684478307837234,
EfficientNetV2B0,all,all,2,AdamW,flatten_dense,0.713527851458886,0.712719795802609,0.71174693693185,0.712050919377652,0.713234013038422,0.713527851458886,0.713199644329723,
EfficientNetV2B0,all,microscope,2,AdamW,flatten_dense,0.759493670886076,0.76209086468002,0.758056758056758,0.758098307816277,0.761571425921231,0.759493670886076,0.758563428839543,
EfficientNetV2B0,all,phone,2,AdamW,flatten_dense,0.686868686868687,0.66231884057971,0.646469049694856,0.650336105730888,0.678055921534182,0.686868686868687,0.678877184744793,
EfficientNetV2B0,all,fresh,2,AdamW,flatten_dense,0.761904761904762,0.754578226387888,0.758454106280193,0.75606214607231,0.764568956638171,0.761904761904762,0.762803625878985,
EfficientNetV2B0,all,dried,2,AdamW,flatten_dense,0.674157303370787,0.672649140546006,0.674234693877551,0.672669625871909,0.677173629020347,0.674157303370787,0.674901142120226,
EfficientNetV2B0,all,comparison,2,AdamW,flatten_dense,0.731517509727626,0.729752770673487,0.730032922814291,0.729881643284742,0.731703271733325,0.731517509727626,0.731599303049771,
EfficientNetV2B0,all,all,4,AdamW,flatten_dense,0.745358090185676,0.744565524250466,0.744565524250466,0.744565524250466,0.745358090185676,0.745358090185676,0.745358090185676,
EfficientNetV2B0,all,microscope,4,AdamW,flatten_dense,0.79746835443038,0.802525832376579,0.795735129068462,0.795865633074935,0.801682919385546,0.79746835443038,0.796323553462205,
EfficientNetV2B0,all,phone,4,AdamW,flatten_dense,0.696969696969697,0.674242424242424,0.665431560592851,0.668526785714286,0.691460055096419,0.696969696969697,0.693046536796537,
EfficientNetV2B0,all,fresh,4,AdamW,flatten_dense,0.785714285714286,0.781396671881667,0.789635485287659,0.782633697527315,0.794349513379523,0.785714285714286,0.787254579807771,
EfficientNetV2B0,all,dried,4,AdamW,flatten_dense,0.707865168539326,0.707323232323232,0.709438775510204,0.70694022289767,0.712200658268074,0.707865168539326,0.708605125052651,
EfficientNetV2B0,all,comparison,4,AdamW,flatten_dense,0.75875486381323,0.757640067911715,0.759053773930009,0.757930238210987,0.760241258348583,0.75875486381323,0.759084714054127,
EfficientNetV2B0,all,all,6,AdamW,flatten_dense,0.753315649867374,0.755207431769661,0.74973180509288,0.750507012787396,0.754534085668847,0.753315649867374,0.751981547254385,
EfficientNetV2B0,all,microscope,6,AdamW,flatten_dense,0.829113924050633,0.830587855297158,0.828202661535995,0.828557649801069,0.830166732083865,0.829113924050633,0.828804882800875,
EfficientNetV2B0,all,phone,6,AdamW,flatten_dense,0.717171717171717,0.69758064516129,0.681560592850915,0.686425339366516,0.710817855979146,0.717171717171717,0.711220805338452,
EfficientNetV2B0,all,fresh,6,AdamW,flatten_dense,0.827380952380952,0.821180555555556,0.824989020641195,0.822804146208402,0.828931051587302,0.827380952380952,0.827889486400125,
EfficientNetV2B0,all,dried,6,AdamW,flatten_dense,0.707865168539326,0.707323232323232,0.709438775510204,0.70694022289767,0.712200658268074,0.707865168539326,0.708605125052651,
EfficientNetV2B0,all,comparison,6,AdamW,flatten_dense,0.785992217898833,0.784615384615385,0.784233630045117,0.784412415160528,0.785872493265489,0.785992217898833,0.785920408683455,
EfficientNetV2B0,all,all,8,AdamW,flatten_dense,0.716180371352785,0.715451655027537,0.714259499745921,0.714606105628073,0.715888884822686,0.716180371352785,0.715786804921607,
EfficientNetV2B0,all,microscope,8,AdamW,flatten_dense,0.759493670886076,0.759518072289157,0.759018759018759,0.759146341463415,0.759505871587616,0.759493670886076,0.759377894411856,
EfficientNetV2B0,all,phone,8,AdamW,flatten_dense,0.686868686868687,0.666522864538395,0.668265039232781,0.667317073170732,0.688637888810451,0.686868686868687,0.687683337439435,
EfficientNetV2B0,all,fresh,8,AdamW,flatten_dense,0.761904761904762,0.756243756243756,0.762845849802372,0.7577505407354,0.768374482660197,0.761904761904762,0.76341538778453,
EfficientNetV2B0,all,dried,8,AdamW,flatten_dense,0.674157303370787,0.674747474747475,0.676530612244898,0.673497786211259,0.680059017137669,0.674157303370787,0.674981699820196,
EfficientNetV2B0,all,comparison,8,AdamW,flatten_dense,0.731517509727626,0.729916140009723,0.730673088647726,0.730193990110308,0.732158057614788,0.731517509727626,0.731738096330513,
EfficientNetV2B0,all,all,10,AdamW,flatten_dense,0.73474801061008,0.735099622122982,0.731847439444413,0.732441946289672,0.734948931474595,0.73474801061008,0.733825584881917,
EfficientNetV2B0,all,microscope,10,AdamW,flatten_dense,0.79746835443038,0.798227236099919,0.796697130030463,0.796947791164659,0.797974275543406,0.79746835443038,0.797208072797519,
EfficientNetV2B0,all,phone,10,AdamW,flatten_dense,0.717171717171717,0.696969696969697,0.687009590235397,0.690625,0.712274257728803,0.717171717171717,0.713510101010101,
EfficientNetV2B0,all,fresh,10,AdamW,flatten_dense,0.803571428571429,0.796875,0.800395256916996,0.798363338788871,0.805245535714286,0.803571428571429,0.804150105213935,
EfficientNetV2B0,all,dried,10,AdamW,flatten_dense,0.696629213483146,0.695146612740142,0.696938775510204,0.695244134432467,0.699594414969155,0.696629213483146,0.697321753008486,
EfficientNetV2B0,all,comparison,10,AdamW,flatten_dense,0.766536964980545,0.764967686867455,0.764967686867455,0.764967686867455,0.766536964980545,0.766536964980545,0.766536964980545,
EfficientNetV2B0,microscope,all,2,AdamW,flatten_dense,0.628647214854112,0.627838827838828,0.628084241431879,0.627890580936266,0.629144683786594,0.628647214854112,0.628825246364193,
EfficientNetV2B0,microscope,microscope,2,AdamW,flatten_dense,0.765822784810127,0.766795865633075,0.764870931537598,0.765060483060724,0.766517842540804,0.765822784810127,0.765399283838236,
EfficientNetV2B0,microscope,phone,2,AdamW,flatten_dense,0.565656565656566,0.612276785714286,0.609633827375763,0.565479228335205,0.652466630591631,0.565656565656566,0.563262511818192,
EfficientNetV2B0,microscope,fresh,2,AdamW,flatten_dense,0.68452380952381,0.709117647058824,0.708168642951252,0.68451263154165,0.732174369747899,0.68452380952381,0.684177292076878,
EfficientNetV2B0,microscope,dried,2,AdamW,flatten_dense,0.707865168539326,0.70484693877551,0.70484693877551,0.70484693877551,0.707865168539326,0.707865168539326,0.707865168539326,
EfficientNetV2B0,microscope,comparison,2,AdamW,flatten_dense,0.688715953307393,0.701183800623053,0.696866235824899,0.688144642640456,0.707272749312096,0.688715953307393,0.687053958639941,
EfficientNetV2B0,microscope,all,4,AdamW,flatten_dense,0.644562334217507,0.643821166406566,0.640491784766529,0.640308156755525,0.644076322538201,0.644562334217507,0.642487125699467,
EfficientNetV2B0,microscope,microscope,4,AdamW,flatten_dense,0.810126582278481,0.81000481000481,0.81000481000481,0.81000481000481,0.810126582278481,0.810126582278481,0.810126582278481,
EfficientNetV2B0,microscope,phone,4,AdamW,flatten_dense,0.565656565656566,0.577777777777778,0.582388840453357,0.562801684297011,0.611447811447812,0.565656565656566,0.571723188545618,
EfficientNetV2B0,microscope,fresh,4,AdamW,flatten_dense,0.738095238095238,0.741592166879523,0.749231444883619,0.736752136752137,0.759076810800949,0.738095238095238,0.74010989010989,
EfficientNetV2B0,microscope,dried,4,AdamW,flatten_dense,0.674157303370787,0.671239837398374,0.671938775510204,0.671503118238513,0.67499086507719,0.674157303370787,0.674489076512321,
EfficientNetV2B0,microscope,comparison,4,AdamW,flatten_dense,0.715953307392996,0.718579234972678,0.719485428606268,0.715884482001424,0.722821117986009,0.715953307392996,0.71624581530718,
EfficientNetV2B0,microscope,all,6,AdamW,flatten_dense,0.639257294429708,0.638017299864315,0.637838066738185,0.637909604519774,0.639058895299245,0.639257294429708,0.639140104002757,
EfficientNetV2B0,microscope,microscope,6,AdamW,flatten_dense,0.772151898734177,0.774955219019704,0.770723104056437,0.770829975825947,0.774394554962598,0.772151898734177,0.771270616795357,
EfficientNetV2B0,microscope,phone,6,AdamW,flatten_dense,0.595959595959596,0.640873015873016,0.639276373147341,0.595918367346939,0.682459515792849,0.595959595959596,0.594887652030509,
EfficientNetV2B0,microscope,fresh,6,AdamW,flatten_dense,0.702380952380952,0.725516029863856,0.725516029863856,0.702380952380952,0.748651107346759,0.702380952380952,0.702380952380952,
EfficientNetV2B0,microscope,dried,6,AdamW,flatten_dense,0.707865168539326,0.705712788259958,0.700255102040816,0.701496388028896,0.706852283701976,0.707865168539326,0.705905543766886,
EfficientNetV2B0,microscope,comparison,6,AdamW,flatten_dense,0.704280155642023,0.719078947368421,0.713175222533837,0.703521554341227,0.725691173458939,0.704280155642023,0.702296121470708,
EfficientNetV2B0,microscope,all,8,AdamW,flatten_dense,0.657824933687003,0.656709039548023,0.656611710236576,0.656655723816584,0.657727899414048,0.657824933687003,0.657771787783802,
EfficientNetV2B0,microscope,microscope,8,AdamW,flatten_dense,0.822784810126582,0.823690572119259,0.822029822029822,0.822329317269076,0.823388651455033,0.822784810126582,0.822557063697829,
EfficientNetV2B0,microscope,phone,8,AdamW,flatten_dense,0.535353535353535,0.611167002012072,0.596338273757629,0.531481481481481,0.655244598906571,0.535353535353535,0.520725776281332,
EfficientNetV2B0,microscope,fresh,8,AdamW,flatten_dense,0.726190476190476,0.754691887099158,0.752305665349144,0.726151665485471,0.779840190842112,0.726190476190476,0.725569504910398,
EfficientNetV2B0,microscope,dried,8,AdamW,flatten_dense,0.685393258426966,0.683689839572193,0.675255102040816,0.676195426195426,0.684419876224238,0.685393258426966,0.68171412553435,
EfficientNetV2B0,microscope,comparison,8,AdamW,flatten_dense,0.712062256809339,0.731403909621731,0.722289964638459,0.710796836982968,0.738788904331918,0.712062256809339,0.709233671315099,
EfficientNetV2B0,microscope,all,10,AdamW,flatten_dense,0.623342175066313,0.622031886024423,0.621873412003839,0.621935028248588,0.623132528819611,0.623342175066313,0.623219814473467,
EfficientNetV2B0,microscope,microscope,10,AdamW,flatten_dense,0.753164556962025,0.754037467700258,0.752204585537919,0.752361049712655,0.753788064632192,0.753164556962025,0.752718164045709,
EfficientNetV2B0,microscope,phone,10,AdamW,flatten_dense,0.535353535353535,0.591417910447761,0.585440278988666,0.534165302782324,0.631463892657923,0.535353535353535,0.528224139926268,
EfficientNetV2B0,microscope,fresh,10,AdamW,flatten_dense,0.672619047619048,0.700980392156863,0.698067632850242,0.672514619883041,0.724614845938375,0.672619047619048,0.671470342522974,
EfficientNetV2B0,microscope,dried,10,AdamW,flatten_dense,0.662921348314607,0.658926728586171,0.657142857142857,0.657692307692308,0.661692234552011,0.662921348314607,0.661970613656007,
EfficientNetV2B0,microscope,comparison,10,AdamW,flatten_dense,0.669260700389105,0.683729260935143,0.678240458480673,0.668276312392754,0.689930072597731,0.669260700389105,0.666799730398226,
EfficientNetV2B0,phone,all,2,AdamW,flatten_dense,0.596816976127321,0.615959402221689,0.581926486364406,0.557019171304886,0.61399847076812,0.596816976127321,0.564415223528524,
EfficientNetV2B0,phone,microscope,2,AdamW,flatten_dense,0.594936708860759,0.636285283344107,0.601410934744268,0.570068027210884,0.638352712068274,0.594936708860759,0.56745027124774,
EfficientNetV2B0,phone,phone,2,AdamW,flatten_dense,0.717171717171717,0.697098214285714,0.692458587619878,0.694444444444444,0.714402958152958,0.717171717171717,0.715488215488216,
EfficientNetV2B0,phone,fresh,2,AdamW,flatten_dense,0.666666666666667,0.654799015586546,0.638120333772508,0.639650681783361,0.660541427399508,0.666666666666667,0.65726980235943,
EfficientNetV2B0,phone,dried,2,AdamW,flatten_dense,0.595505617977528,0.669467787114846,0.623469387755102,0.576190476190476,0.683630755673056,0.595505617977528,0.567041198501873,
EfficientNetV2B0,phone,comparison,2,AdamW,flatten_dense,0.642023346303502,0.652045488111062,0.625533471527862,0.617559523809524,0.650114616753642,0.642023346303502,0.625463220307578,
EfficientNetV2B0,phone,all,4,AdamW,flatten_dense,0.604774535809019,0.623376623376623,0.590649878606516,0.569440079714866,0.621373321638574,0.604774535809019,0.57631066839984,
EfficientNetV2B0,phone,microscope,4,AdamW,flatten_dense,0.626582278481013,0.669745484400657,0.632595799262466,0.607312860693374,0.672078630666584,0.626582278481013,0.605110641517644,
EfficientNetV2B0,phone,phone,4,AdamW,flatten_dense,0.717171717171717,0.697907585004359,0.697907585004359,0.697907585004359,0.717171717171717,0.717171717171717,0.717171717171717,
EfficientNetV2B0,phone,fresh,4,AdamW,flatten_dense,0.702380952380952,0.694770716009654,0.677206851119895,0.680462568472307,0.698707045167222,0.702380952380952,0.695406921137292,
EfficientNetV2B0,phone,dried,4,AdamW,flatten_dense,0.584269662921348,0.636538461538462,0.608673469387755,0.570384866275277,0.648012100259291,0.584269662921348,0.562574668161862,
EfficientNetV2B0,phone,comparison,4,AdamW,flatten_dense,0.66147859922179,0.671134973687953,0.646719912205829,0.641963842495476,0.669086651831494,0.66147859922179,0.648794007349686,
EfficientNetV2B0,phone,all,6,AdamW,flatten_dense,0.575596816976127,0.584873387857817,0.56093670600192,0.535313694071244,0.583904193885103,0.575596816976127,0.542934825431627,
EfficientNetV2B0,phone,microscope,6,AdamW,flatten_dense,0.563291139240506,0.595614035087719,0.569905403238737,0.534957130060146,0.597190761714413,0.563291139240506,0.532051077836519,
EfficientNetV2B0,phone,phone,6,AdamW,flatten_dense,0.696969696969697,0.676329555361813,0.676329555361813,0.676329555361813,0.696969696969697,0.696969696969697,0.696969696969697,
EfficientNetV2B0,phone,fresh,6,AdamW,flatten_dense,0.666666666666667,0.657991911376824,0.63153271848924,0.631347962382445,0.661508704061896,0.666666666666667,0.651724137931035,
EfficientNetV2B0,phone,dried,6,AdamW,flatten_dense,0.51685393258427,0.541276346604215,0.535969387755102,0.507907933650508,0.547937004973292,0.51685393258427,0.501198434450187,
EfficientNetV2B0,phone,comparison,6,AdamW,flatten_dense,0.614785992217899,0.618278388278388,0.59843311791245,0.589317708585541,0.617592964752498,0.614785992217899,0.597674489152408,
EfficientNetV2B0,phone,all,8,AdamW,flatten_dense,0.612732095490716,0.638555901862064,0.597891141098752,0.574505256648114,0.63591053633134,0.612732095490716,0.581609359441872,
EfficientNetV2B0,phone,microscope,8,AdamW,flatten_dense,0.620253164556962,0.664373566812591,0.626422959756293,0.599459185398006,0.666695693247098,0.620253164556962,0.597148743269233,
EfficientNetV2B0,phone,phone,8,AdamW,flatten_dense,0.696969696969697,0.674242424242424,0.665431560592851,0.668526785714286,0.691460055096419,0.696969696969697,0.693046536796537,
EfficientNetV2B0,phone,fresh,8,AdamW,flatten_dense,0.672619047619048,0.662135278514589,0.643170838823013,0.644820295983087,0.667049545282304,0.672619047619048,0.662564180006041,
EfficientNetV2B0,phone,dried,8,AdamW,flatten_dense,0.606741573033708,0.67774762550882,0.633673469387755,0.589969724891404,0.691948836003842,0.606741573033708,0.581583800820253,
EfficientNetV2B0,phone,comparison,8,AdamW,flatten_dense,0.649805447470817,0.661534485304977,0.633367881965614,0.625873447204969,0.659274762419497,0.649805447470817,0.633605324213935,
EfficientNetV2B0,phone,all,10,AdamW,flatten_dense,0.618037135278515,0.657523168386082,0.601730562926995,0.572535433070866,0.653837805296042,0.618037135278515,0.580304016374611,
EfficientNetV2B0,phone,microscope,10,AdamW,flatten_dense,0.613924050632911,0.709340659340659,0.622174122174122,0.57284049106945,0.71308248713312,0.613924050632911,0.569486731105086,
EfficientNetV2B0,phone,phone,10,AdamW,flatten_dense,0.777777777777778,0.763392857142857,0.757192676547515,0.759920634920635,0.775793650793651,0.777777777777778,0.776455026455027,
EfficientNetV2B0,phone,fresh,10,AdamW,flatten_dense,0.714285714285714,0.728442481275206,0.67413263065437,0.675623491552695,0.723504074185849,0.714285714285714,0.695621192966326,
EfficientNetV2B0,phone,dried,10,AdamW,flatten_dense,0.606741573033708,0.67774762550882,0.633673469387755,0.589969724891404,0.691948836003842,0.606741573033708,0.581583800820253,
EfficientNetV2B0,phone,comparison,10,AdamW,flatten_dense,0.67704280155642,0.711053837342497,0.657267406413852,0.646093607419574,0.70560168656763,0.67704280155642,0.654645358431071,
EfficientNetV2B0,fresh,all,2,AdamW,flatten_dense,0.639257294429708,0.637897561811226,0.636355936988312,0.636471922858763,0.638532103699851,0.639257294429708,0.638244432040274,
EfficientNetV2B0,fresh,microscope,2,AdamW,flatten_dense,0.759493670886076,0.770660807841812,0.756774090107423,0.755577267546002,0.76942001484673,0.759493670886076,0.756360548214017,
EfficientNetV2B0,fresh,phone,2,AdamW,flatten_dense,0.686868686868687,0.66885593220339,0.673714036617263,0.67060212514758,0.692556925184044,0.686868686868687,0.689086854376111,
EfficientNetV2B0,fresh,fresh,2,AdamW,flatten_dense,0.791666666666667,0.785077630822312,0.790294246815986,0.786948802492844,0.794961184588844,0.791666666666667,0.792610239501431,
EfficientNetV2B0,fresh,dried,2,AdamW,flatten_dense,0.617977528089888,0.617216117216117,0.59795918367347,0.590638528138528,0.617401325266494,0.617977528089888,0.601336397684712,
EfficientNetV2B0,fresh,comparison,2,AdamW,flatten_dense,0.731517509727626,0.735249391727494,0.735794415315205,0.731501249148308,0.739859363609683,0.731517509727626,0.731671985231152,
EfficientNetV2B0,fresh,all,4,AdamW,flatten_dense,0.649867374005305,0.648760448872094,0.646702614194568,0.646823369102368,0.649234845357756,0.649867374005305,0.64864977204413,
EfficientNetV2B0,fresh,microscope,4,AdamW,flatten_dense,0.746835443037975,0.760315014552303,0.743787077120411,0.741830065359477,0.75896705740087,0.746835443037975,0.742740134028295,
EfficientNetV2B0,fresh,phone,4,AdamW,flatten_dense,0.707070707070707,0.692355889724311,0.70074106364429,0.694606956706733,0.716880585301638,0.707070707070707,0.710186644661701,
EfficientNetV2B0,fresh,fresh,4,AdamW,flatten_dense,0.779761904761905,0.774786324786325,0.782389108476065,0.776266061980348,0.787225274725275,0.779761904761905,0.781260123096858,
EfficientNetV2B0,fresh,dried,4,AdamW,flatten_dense,0.640449438202247,0.644383394383394,0.620663265306123,0.614718614718615,0.643426486123115,0.640449438202247,0.624787197820906,
EfficientNetV2B0,fresh,comparison,4,AdamW,flatten_dense,0.731517509727626,0.737741501589631,0.737074746982075,0.731501249148308,0.742969654753714,0.731517509727626,0.731330513065464,
EfficientNetV2B0,fresh,all,6,AdamW,flatten_dense,0.6657824933687,0.664701526543632,0.663260120828863,0.663507310438626,0.665255192478423,0.6657824933687,0.665048563391257,
EfficientNetV2B0,fresh,microscope,6,AdamW,flatten_dense,0.772151898734177,0.784012168328545,0.769440436107103,0.768441621885686,0.782694360595837,0.772151898734177,0.769183677255385,
EfficientNetV2B0,fresh,phone,6,AdamW,flatten_dense,0.696969696969697,0.687037037037037,0.698125544899739,0.687762825904121,0.714627759072204,0.696969696969697,0.701302342177027,
EfficientNetV2B0,fresh,fresh,6,AdamW,flatten_dense,0.803571428571429,0.8,0.809178743961353,0.801026450848796,0.813392857142857,0.803571428571429,0.805044836726637,
EfficientNetV2B0,fresh,dried,6,AdamW,flatten_dense,0.629213483146067,0.629330943847073,0.610459183673469,0.605082694634934,0.629300739666814,0.629213483146067,0.614954380844034,
EfficientNetV2B0,fresh,comparison,6,AdamW,flatten_dense,0.743190661478599,0.750244947948561,0.74914644555542,0.743155663234403,0.755731615202976,0.743190661478599,0.742910675525033,
EfficientNetV2B0,fresh,all,8,AdamW,flatten_dense,0.655172413793103,0.654716490376279,0.65113488792276,0.651045226703122,0.654873447618137,0.655172413793103,0.65315915179799,
EfficientNetV2B0,fresh,microscope,8,AdamW,flatten_dense,0.772151898734177,0.778660049627792,0.77008177008177,0.769791160757649,0.777730313785847,0.772151898734177,0.770381345251781,
EfficientNetV2B0,fresh,phone,8,AdamW,flatten_dense,0.656565656565657,0.642441860465116,0.649520488230166,0.643432203389831,0.669603006812309,0.656565656565657,0.660713062831707,
EfficientNetV2B0,fresh,fresh,8,AdamW,flatten_dense,0.785714285714286,0.781396671881667,0.789635485287659,0.782633697527315,0.794349513379523,0.785714285714286,0.787254579807771,
EfficientNetV2B0,fresh,dried,8,AdamW,flatten_dense,0.617977528089888,0.612664473684211,0.60484693877551,0.603511530398323,0.614577173270254,0.617977528089888,0.611169999764445,
EfficientNetV2B0,fresh,comparison,8,AdamW,flatten_dense,0.727626459143969,0.730797277588722,0.731557127179612,0.727589339794064,0.735236423411375,0.727626459143969,0.727849175243397,
EfficientNetV2B0,fresh,all,10,AdamW,flatten_dense,0.641909814323607,0.640734463276836,0.64064705550223,0.64068622259875,0.641807609884758,0.641909814323607,0.641854196517932,
EfficientNetV2B0,fresh,microscope,10,AdamW,flatten_dense,0.759493670886076,0.767919799498747,0.757094757094757,0.756331168831169,0.766866533422163,0.759493670886076,0.757033947065593,
EfficientNetV2B0,fresh,phone,10,AdamW,flatten_dense,0.666666666666667,0.654545454545455,0.663034001743679,0.655270655270655,0.682093663911846,0.666666666666667,0.671098448876227,
EfficientNetV2B0,fresh,fresh,10,AdamW,flatten_dense,0.732142857142857,0.730147475893364,0.737593324549846,0.729371755861822,0.745112835264565,0.732142857142857,0.73426193459306,
EfficientNetV2B0,fresh,dried,10,AdamW,flatten_dense,0.707865168539326,0.710252192982456,0.695663265306122,0.696802935010482,0.709392864182929,0.707865168539326,0.702659411584576,
EfficientNetV2B0,fresh,comparison,10,AdamW,flatten_dense,0.723735408560311,0.728600170710889,0.728600170710889,0.723735408560311,0.733464932861467,0.723735408560311,0.723735408560311,
EfficientNetV2B0,dried,all,2,AdamW,flatten_dense,0.660477453580902,0.659552845528455,0.657345717350799,0.657525691250781,0.659949106122361,0.660477453580902,0.659296748648854,
